index,urlkey,timestamp,url,mime,mime-detected,status,digest,length,offset,filename,languages,encoding,redirect,truncated,index_name,success_status,html
39,"nl,slotzuylen)/agenda/opera-in-de-kasteeltuin-entfuhrung-aus-dem-serail/2024-07-04/1",20240805022235,https://slotzuylen.nl/agenda/opera-in-de-kasteeltuin-entfuhrung-aus-dem-serail/2024-07-04/1/,text/html,text/html,200,BALGFWEYTW4LNNPFKNG5QIPHEYLPCFF7,26718,438280379,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00424.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
5,"nl,slotzuylen)/actueel/picknick",20240803153301,https://slotzuylen.nl/actueel/picknick,text/html,text/html,404,GCHYACINS7MPX4DV7L24C6VX6W72KLNP,17008,14590761,crawl-data/CC-MAIN-2024-33/segments/1722640372747.5/crawldiagnostics/CC-MAIN-20240803153056-20240803183056-00222.warc.gz,,,,,CC-MAIN-2024-33,not processed,
6,"nl,slotzuylen)/agenda/2018/eindejaarsrondleidingen",20240803164457,https://www.slotzuylen.nl/agenda/2018/eindejaarsrondleidingen/,text/html,text/html,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,637,25866090,crawl-data/CC-MAIN-2024-33/segments/1722640372747.5/crawldiagnostics/CC-MAIN-20240803153056-20240803183056-00005.warc.gz,,,https://slotzuylen.nl/agenda/2018/eindejaarsrondleidingen/,,CC-MAIN-2024-33,not processed,
8,"nl,slotzuylen)/agenda/2018/familiecollege",20240803161109,http://www.slotzuylen.nl/agenda/2018/familiecollege/,text/html,text/html,301,LGGT76I5HYSS6HQT36GPANELE4H7FWR7,605,1803183,crawl-data/CC-MAIN-2024-33/segments/1722640372747.5/crawldiagnostics/CC-MAIN-20240803153056-20240803183056-00362.warc.gz,,,https://www.slotzuylen.nl/agenda/2018/familiecollege/,,CC-MAIN-2024-33,not processed,
16,"nl,slotzuylen)/agenda/diners-a-zuylen/2023-11-25",20240805022416,https://slotzuylen.nl/agenda/diners-a-zuylen/2023-11-25/,text/html,text/html,200,L3NPKZLNP46AKMHG2DSG5DNDPTLWDN46,25058,434914849,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00154.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
9,"nl,slotzuylen)/agenda/2018/familiecollege",20240803161111,https://www.slotzuylen.nl/agenda/2018/familiecollege/,text/html,text/html,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,630,25322907,crawl-data/CC-MAIN-2024-33/segments/1722640372747.5/crawldiagnostics/CC-MAIN-20240803153056-20240803183056-00427.warc.gz,,,https://slotzuylen.nl/agenda/2018/familiecollege/,,CC-MAIN-2024-33,not processed,
10,"nl,slotzuylen)/agenda/2018/familiecollege",20240803161113,https://slotzuylen.nl/agenda/2018/familiecollege/,text/html,text/html,404,RMCU7TZJ4CBUHBNL4ZS36COFHVVRML4C,17003,14604806,crawl-data/CC-MAIN-2024-33/segments/1722640372747.5/crawldiagnostics/CC-MAIN-20240803153056-20240803183056-00178.warc.gz,,,,,CC-MAIN-2024-33,not processed,
11,"nl,slotzuylen)/agenda/another-event/2022-09-15",20240805031841,https://slotzuylen.nl/agenda/another-event/2022-09-15/,text/html,text/html,200,ICYRD6R464FHNIUOTOJ5QLFY4BFRCL5R,23140,409422065,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00156.warc.gz,"nld,eng",UTF-8,,,CC-MAIN-2024-33,not processed,
12,"nl,slotzuylen)/agenda/christmas-high-tea-2",20240805025337,https://slotzuylen.nl/agenda/christmas-high-tea-2/,text/html,text/html,200,NDF7KK6FUFB4Y2CSI7D2JIM3ZX5H5OSD,23516,417796555,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00091.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
13,"nl,slotzuylen)/agenda/concert-hi-5-rhythm-blues-band",20240805032117,https://slotzuylen.nl/agenda/concert-hi-5-rhythm-blues-band/,text/html,text/html,200,MJ53RBADUXTKH3JUINTGXIVAEKVHJNOE,23398,438498066,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00041.warc.gz,"nld,eng",UTF-8,,,CC-MAIN-2024-33,not processed,
14,"nl,slotzuylen)/agenda/diner-a-zuylen-laatste-kans",20240805031233,https://slotzuylen.nl/agenda/diner-a-zuylen-laatste-kans/,text/html,text/html,200,PPAE565WH6UHJ4AVQXTLX4FYQVRAANQT,24532,436512515,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00739.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
15,"nl,slotzuylen)/agenda/diners-a-zuylen/2023-11-11",20240805024945,https://slotzuylen.nl/agenda/diners-a-zuylen/2023-11-11/,text/html,text/html,200,C7YM2FZ276LBEXE35DXVNEHE75TFJF2D,25093,432551776,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00869.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
38,"nl,slotzuylen)/agenda/muizenuitje/2023-10-17",20240805041323,https://slotzuylen.nl/agenda/muizenuitje/2023-10-17/,text/html,text/html,200,GNUMUCHWHCNUSSSMMBXJOCOJFHOWJBUZ,23055,420993117,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00088.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
29,"nl,slotzuylen)/agenda/lijst?related_series=13038&shortcode=90bcba70",20240805041715,https://slotzuylen.nl/agenda/lijst/?related_series=13038&shortcode=90bcba70,text/html,text/html,200,X4TWL6Y3NUH4BDQJ6J2W7Z2ZPPORFRRT,23757,429074921,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00070.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
40,"nl,slotzuylen)/agenda/overzicht?eventdisplay=past&related_series=13108",20240805031304,https://slotzuylen.nl/agenda/overzicht/?related_series=13108&eventDisplay=past,text/html,text/html,200,UH27DN4S5QGUPRB6FMPAOAURFQJUE74P,23785,397117473,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00199.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
60,"nl,slotzuylen)/historie",20240805022729,https://slotzuylen.nl/historie/,text/html,text/html,200,LMCU3M4KZSCGDJQDGLCUIZPIEYVCRM3F,20725,434940845,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00154.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
62,"nl,slotzuylen)/onze-ruimtes/verhuur@slotzuylen.nl",20240805025510,https://slotzuylen.nl/onze-ruimtes/verhuur@slotzuylen.nl,text/html,text/html,404,R6Y2VA25BOKJBGKVI4REV4B47ID4NV4Z,16989,14651077,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/crawldiagnostics/CC-MAIN-20240805021234-20240805051234-00433.warc.gz,,,,,CC-MAIN-2024-33,not processed,
63,"nl,slotzuylen)/organisator/slot-zuylen",20240805022000,https://slotzuylen.nl/organisator/slot-zuylen/,text/html,text/html,200,SAXG4UCOM3ZP3PWRZTILKQZD4626XQFZ,23929,415528086,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00583.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
64,"nl,slotzuylen)/over-ons",20240805041122,https://slotzuylen.nl/over-ons/,text/html,text/html,200,WBXW4NNP77TKNRBGJEG3VHHQ22333T2O,23976,425451437,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00460.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
65,"nl,slotzuylen)/privacyverklaring",20240805030600,https://slotzuylen.nl/privacyverklaring/,text/html,text/html,200,DBUDYBZZJYRLUAQNGRGPTR7ZJUR6FWUI,19699,419024950,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00590.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
66,"nl,slotzuylen)/robots.txt",20240803153258,http://www.slotzuylen.nl/robots.txt,text/html,text/html,301,LGGT76I5HYSS6HQT36GPANELE4H7FWR7,596,464652,crawl-data/CC-MAIN-2024-33/segments/1722640372747.5/robotstxt/CC-MAIN-20240803153056-20240803183056-00123.warc.gz,,,https://www.slotzuylen.nl/robots.txt,,CC-MAIN-2024-33,not processed,
67,"nl,slotzuylen)/robots.txt",20240803153258,https://www.slotzuylen.nl/robots.txt,text/plain,text/x-robots,200,7J4LGWJKIEH6FKPFYO3FYDWETCYEISJY,656,1547607,crawl-data/CC-MAIN-2024-33/segments/1722640372747.5/robotstxt/CC-MAIN-20240803153056-20240803183056-00358.warc.gz,,,,,CC-MAIN-2024-33,not processed,
68,"nl,slotzuylen)/robots.txt",20240803153259,https://slotzuylen.nl/robots.txt,text/plain,text/x-robots,200,7J4LGWJKIEH6FKPFYO3FYDWETCYEISJY,650,1108680,crawl-data/CC-MAIN-2024-33/segments/1722640372747.5/robotstxt/CC-MAIN-20240803153056-20240803183056-00763.warc.gz,,,,,CC-MAIN-2024-33,not processed,
69,"nl,slotzuylen)/robots.txt",20240805021651,https://slotzuylen.nl/robots.txt,text/plain,text/x-robots,200,7J4LGWJKIEH6FKPFYO3FYDWETCYEISJY,652,1273067,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/robotstxt/CC-MAIN-20240805021234-20240805051234-00763.warc.gz,,,,,CC-MAIN-2024-33,not processed,
71,"nl,slotzuylen)/series/garden-party",20240805025748,https://slotzuylen.nl/series/garden-party/,text/html,text/html,200,XQZH6GGW57NRQIOJS2MIIRX6RFML357Y,24501,427598428,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00477.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
72,"nl,slotzuylen)/series/muizenuitje",20240805023257,https://slotzuylen.nl/series/muizenuitje/,text/html,text/html,200,CUZOQSIKYMLVO5DF76F3JA6GMTD7XTJV,23498,418560328,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00470.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
73,"nl,slotzuylen)/series/open-monumentendag",20240805022327,https://slotzuylen.nl/series/open-monumentendag/,text/html,text/html,200,AC5FRUKZBARCPGUUC7JY5FFS3KMT7SQX,23530,425132702,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00740.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
74,"nl,slotzuylen)/stichting",20240803162314,http://www.slotzuylen.nl/stichting/,text/html,text/html,301,LGGT76I5HYSS6HQT36GPANELE4H7FWR7,597,2511643,crawl-data/CC-MAIN-2024-33/segments/1722640372747.5/crawldiagnostics/CC-MAIN-20240803153056-20240803183056-00036.warc.gz,,,https://www.slotzuylen.nl/stichting/,,CC-MAIN-2024-33,not processed,
75,"nl,slotzuylen)/stichting",20240803162315,https://www.slotzuylen.nl/stichting/,text/html,text/html,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,617,24713637,crawl-data/CC-MAIN-2024-33/segments/1722640372747.5/crawldiagnostics/CC-MAIN-20240803153056-20240803183056-00219.warc.gz,,,https://slotzuylen.nl/stichting/,,CC-MAIN-2024-33,not processed,
76,"nl,slotzuylen)/stichting",20240803162316,https://slotzuylen.nl/stichting/,text/html,text/html,404,7CECJI6AB3XFWXK3CGZNXWVPE3DPLQY2,16977,13419885,crawl-data/CC-MAIN-2024-33/segments/1722640372747.5/crawldiagnostics/CC-MAIN-20240803153056-20240803183056-00624.warc.gz,,,,,CC-MAIN-2024-33,not processed,
77,"nl,slotzuylen)/tours-rondleidingen",20240805025816,https://slotzuylen.nl/tours-rondleidingen/,text/html,text/html,200,KVY3WO7W6OHVUWBTKPRDWE5HYHDX7XOE,21003,420172904,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00413.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
78,"nl,slotzuylen)/wp-content/uploads/2024/02/huishoudelijk-reglement-2024.pdf",20240805030946,https://slotzuylen.nl/wp-content/uploads/2024/02/Huishoudelijk-Reglement-2024.pdf,application/pdf,application/pdf,200,IBEJHAVFWTI5DGHBRVVHHXEYBD5NSOBA,82711,442169198,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00678.warc.gz,,,,,CC-MAIN-2024-33,not processed,
41,"nl,slotzuylen)/agenda/overzicht?eventdisplay=past&related_series=13601",20240805022644,https://slotzuylen.nl/agenda/overzicht/?related_series=13601&eventDisplay=past,text/html,text/html,200,6IZZMZGNJF3GZ2I7B4OOCD2EIILCKPWV,23804,421007276,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00617.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
61,"nl,slotzuylen)/huren",20240805032501,https://slotzuylen.nl/huren/,text/html,text/html,200,M2SZD65WZNGDWVZQYMRZ4Z3GPKURPQHL,21512,416307386,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00061.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
70,"nl,slotzuylen)/series/diners-a-zuylen",20240805025849,https://slotzuylen.nl/series/diners-a-zuylen/,text/html,text/html,200,2R5KB6OAFP5L2AHTDURDQ3BQEWT3DQR4,23551,426339340,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00872.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
59,"nl,slotzuylen)/contact",20240805022503,https://slotzuylen.nl/contact/,text/html,text/html,200,FUCVMKSWNS3WUEVVHZRPWPVVHT4ZZVNK,18720,408998856,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00191.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
49,"nl,slotzuylen)/agenda/snertconcert",20240805030725,https://slotzuylen.nl/agenda/snertconcert/,text/html,text/html,200,QQTIOVIIL5MXOUJMX7AMCCTTYAADD74B,22272,426034023,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00758.warc.gz,"nld,eng",UTF-8,,,CC-MAIN-2024-33,not processed,
42,"nl,slotzuylen)/agenda/overzicht?eventdisplay=past&related_series=13781",20240805023215,https://slotzuylen.nl/agenda/overzicht/?related_series=13781&eventDisplay=past,text/html,text/html,200,MAFNJY3AYNA3FA3EVD3NHDB4NZHBWIRX,25064,431862678,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00778.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
58,"nl,slotzuylen)/bewoners",20240805031014,https://slotzuylen.nl/bewoners/,text/html,text/html,200,3CNVURKLZJQIYUJV63AC6KTWGQWQLXMX,21911,426875649,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00648.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
43,"nl,slotzuylen)/agenda/overzicht?related_series=13034",20240805023505,https://slotzuylen.nl/agenda/overzicht/?related_series=13034,text/html,text/html,200,4AZL62TIUEUHOAUORW7ED44MJV7YVHCA,25519,424608447,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00222.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
44,"nl,slotzuylen)/agenda/overzicht?related_series=13108",20240805032936,https://slotzuylen.nl/agenda/overzicht/?related_series=13108,text/html,text/html,200,5JEE76H2THUEDVB2YT6KC54C7JIQGLER,23783,429728237,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00194.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
45,"nl,slotzuylen)/agenda/overzicht?related_series=13601",20240805023946,https://slotzuylen.nl/agenda/overzicht/?related_series=13601,text/html,text/html,200,JPPXPBU2GPAEUQWUHENYHQE372LQUPX7,23789,422739788,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00492.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
46,"nl,slotzuylen)/agenda/overzicht?related_series=13781",20240805024835,https://slotzuylen.nl/agenda/overzicht/?related_series=13781,text/html,text/html,200,3K4JJ7AWHYEIZ5JIITHMLAOJUZ6VNLRL,25071,408010750,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00801.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
48,"nl,slotzuylen)/agenda/saxofoonkwartet-met-maten-3",20240805030332,https://slotzuylen.nl/agenda/saxofoonkwartet-met-maten-3/,text/html,text/html,200,3NDVFTWQ27NN7CAPHXTQLTHNEBZGXBHB,23498,403597015,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00260.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
47,"nl,slotzuylen)/agenda/rondleiding-verbluffende-vrouwen-2",20240805022556,https://slotzuylen.nl/agenda/rondleiding-verbluffende-vrouwen-2/,text/html,text/html,200,E7UXYCRSZJT2QM2EV5BDZRPMJ53D7OXN,22632,412803302,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00330.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
57,"nl,slotzuylen)/agenda/zomeravondrondleiding/2024-08-03",20240805024310,https://slotzuylen.nl/agenda/zomeravondrondleiding/2024-08-03/,text/html,text/html,200,BKRFIHYMGARQMFAD57AD2RVY3NOBXLTY,23132,424362452,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00286.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
50,"nl,slotzuylen)/agenda/the-bristol-trio-speelt-rhapsody-in-blue",20240805030851,https://slotzuylen.nl/agenda/the-bristol-trio-speelt-rhapsody-in-blue/,text/html,text/html,200,MQWLQQJMBNNYVUWEZFOHQPNMXK4RTIQI,23249,435576243,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00272.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
51,"nl,slotzuylen)/agenda/tuinconcert-vrienden-van-slot-zuylen",20240805032917,https://slotzuylen.nl/agenda/tuinconcert-vrienden-van-slot-zuylen/,text/html,text/html,200,FO3NV3OHCQYFT2URFAHTJ2CQDTXBO73O,22019,418742505,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00393.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
52,"nl,slotzuylen)/agenda/zomeravondrondleiding/2024-07-13",20240805035444,https://slotzuylen.nl/agenda/zomeravondrondleiding/2024-07-13/,text/html,text/html,200,RXUHKQ3DA74WDN54IAT5KP4D4KY3FJIB,23183,419192776,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00226.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
53,"nl,slotzuylen)/agenda/zomeravondrondleiding/2024-07-19",20240805022815,https://slotzuylen.nl/agenda/zomeravondrondleiding/2024-07-19/,text/html,text/html,200,KZZ5YGZVI4JJ6CGMSMAUFSDF7I7KXCDD,23157,425612706,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00412.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
54,"nl,slotzuylen)/agenda/zomeravondrondleiding/2024-07-26",20240805041253,https://slotzuylen.nl/agenda/zomeravondrondleiding/2024-07-26/,text/html,text/html,200,U5ASBHOTQMHDPH54MXZAH3NBMY4UR6M6,23138,423254882,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00380.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
55,"nl,slotzuylen)/agenda/zomeravondrondleiding/2024-07-27",20240805033512,https://slotzuylen.nl/agenda/zomeravondrondleiding/2024-07-27/,text/html,text/html,200,2EVP3Q6Z46TLK44GKWAMNXSD42FETYZM,23150,417559019,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00411.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
56,"nl,slotzuylen)/agenda/zomeravondrondleiding/2024-08-02",20240805031547,https://slotzuylen.nl/agenda/zomeravondrondleiding/2024-08-02/,text/html,text/html,200,L2LACQ5I4OVOMEYUJVKFHLY6H7WES73G,23162,420588933,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00255.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
27,"nl,slotzuylen)/agenda/gratis-instaprondleiding/2023-08-17",20240724062743,https://slotzuylen.nl/agenda/gratis-instaprondleiding/2023-08-17/,text/html,text/html,200,Z7J5TT2ZM5JXZ5G43HX44SIKGP33W7YN,21919,432160108,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00123.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
35,"nl,slotzuylen)/agenda/lijst?eventdisplay=past&related_series=13034&shortcode=90bcba70",20240724060904,https://slotzuylen.nl/agenda/lijst/?related_series=13034&shortcode=90bcba70&eventDisplay=past,text/html,text/html,200,OJPQLT6T4ME75HXE7C46ZJINI3EPKRUZ,25661,460499502,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00359.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
34,"nl,slotzuylen)/agenda/lijst/pagina/2?shortcode=90bcba70",20240724064134,https://slotzuylen.nl/agenda/lijst/pagina/2/?shortcode=90bcba70,text/html,text/html,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,638,16855564,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/crawldiagnostics/CC-MAIN-20240724045402-20240724075402-00257.warc.gz,,,https://slotzuylen.nl/agenda/lijst/pagina/2/page/2/?shortcode=90bcba70,,CC-MAIN-2024-30,not processed,
33,"nl,slotzuylen)/agenda/lijst/pagina/2/page/2?shortcode=90bcba70",20240724064135,https://slotzuylen.nl/agenda/lijst/pagina/2/page/2/?shortcode=90bcba70,text/html,text/html,404,6U6ZGEVJJC5JYGIZRH7SYWU7AG3EC4DO,17068,18805011,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/crawldiagnostics/CC-MAIN-20240724045402-20240724075402-00812.warc.gz,,,,,CC-MAIN-2024-30,not processed,
32,"nl,slotzuylen)/agenda/lezing-adriaan-van-riemsdijk",20240724051047,https://slotzuylen.nl/agenda/lezing-adriaan-van-riemsdijk/,text/html,text/html,200,X6IHLVLOSG4VEA466J54OERJLNQKW2LC,22273,455759560,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00025.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
29,"nl,slotzuylen)/agenda/het-muizenuitje-2/2024-02-21",20240724062317,https://slotzuylen.nl/agenda/het-muizenuitje-2/2024-02-21/,text/html,text/html,200,KZVNCR4VMYKICSY75NFRGUNBOP6PUIE5,23213,460686030,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00464.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
31,"nl,slotzuylen)/agenda/kindervoorstelling-wondere-wereld",20240724070404,https://slotzuylen.nl/agenda/kindervoorstelling-wondere-wereld/,text/html,text/html,200,ODXH2COA6EKTISDMEMML2R5QJM5UIM5E,23049,459456205,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00168.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
30,"nl,slotzuylen)/agenda/het-muizenuitje/2023-12-27",20240724062429,https://slotzuylen.nl/agenda/het-muizenuitje/2023-12-27/,text/html,text/html,200,IOX2L47DJTHJYUINGEFPUZWSWIWKVVYJ,23380,457635189,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00185.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
28,"nl,slotzuylen)/agenda/gratis-instaprondleiding/2023-09-01",20240724060105,https://slotzuylen.nl/agenda/gratis-instaprondleiding/2023-09-01/,text/html,text/html,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,637,20501062,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/crawldiagnostics/CC-MAIN-20240724045402-20240724075402-00897.warc.gz,,,https://slotzuylen.nl/agenda/gratis-instaprondleiding/2023-08-10/,,CC-MAIN-2024-30,not processed,
37,"nl,slotzuylen)/agenda/lijst?related_series=13034&shortcode=90bcba70",20240724070840,https://slotzuylen.nl/agenda/lijst/?related_series=13034&shortcode=90bcba70,text/html,text/html,200,62X4LZVVTKSNVUCW6FRTXITUMNB7Y55X,25643,470643263,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00570.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
36,"nl,slotzuylen)/agenda/lijst?eventdisplay=past&shortcode=90bcba70",20240724054948,https://slotzuylen.nl/agenda/lijst/?shortcode=90bcba70&eventDisplay=past,text/html,text/html,200,7N7CQ5KZZBMN2NEXGAXH6Z6YZWIQCXUT,27082,460324986,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00632.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
45,"nl,slotzuylen)/agenda/open-monumentendag/2023-09-10",20240724054839,https://slotzuylen.nl/agenda/open-monumentendag/2023-09-10/,text/html,text/html,200,63A3IHW5GO6VC5OUGR5GXHBAZRRLGYN5,22854,449017617,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00453.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
38,"nl,slotzuylen)/agenda/lijst?related_series=13038",20240724055435,https://slotzuylen.nl/agenda/lijst/?related_series=13038,text/html,text/html,200,4GLN7HKJMXRCNMI4ZKJTHJCHEJHTQZLG,23749,462535432,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00052.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
